,id,name,No of tosses,skills
24942,55859.0,jdt-ui-inbox@eclipse.org,5009.0,
24943,55808.0,Platform-UI-Inbox@eclipse.org,2092.0,
24944,55542.0,jdt-core-inbox@eclipse.org,3184.0,
24945,55996.0,jdt-ui-inbox@eclipse.org,5009.0,
24946,56044.0,jdt-core-inbox@eclipse.org,3184.0,
24947,56052.0,Platform-UI-Inbox@eclipse.org,2092.0,
24948,52125.0,jdt-ui-inbox@eclipse.org,5009.0,
24949,52810.0,platform-swt-inbox@eclipse.org,1.0,
24950,56131.0,platform-swt-inbox@eclipse.org,1.0,
24951,54601.0,jdt-apt-inbox@eclipse.org,166.0,
24952,33684.0,jdt-core-inbox@eclipse.org,3184.0,
24953,56258.0,jdt-core-inbox@eclipse.org,3184.0,
24954,56182.0,platform-swt-inbox@eclipse.org,1.0,
24955,56268.0,cdt-core-inbox@eclipse.org,24.0,
24956,51241.0,platform-swt-inbox@eclipse.org,1.0,
24957,53642.0,platform-ua-inbox@eclipse.org,1.0,
24958,55723.0,jdt-core-inbox@eclipse.org,3184.0,
24959,56226.0,platform-ide-inbox@eclipse.org,,
24960,56256.0,platform-ide-inbox@eclipse.org,,
24961,56095.0,Platform-UI-Inbox@eclipse.org,2092.0,
24962,52640.0,Platform-UI-Inbox@eclipse.org,2092.0,
24963,56104.0,Platform-UI-Inbox@eclipse.org,2092.0,
24964,56154.0,Platform-UI-Inbox@eclipse.org,2092.0,
24965,46419.0,cdt-debug-inbox@eclipse.org,,
24966,56230.0,Platform-UI-Inbox@eclipse.org,2092.0,
24967,53470.0,platform-ide-inbox@eclipse.org,,
24968,41227.0,platform-runtime-inbox@eclipse.org,,
24969,56367.0,Platform-UI-Inbox@eclipse.org,2092.0,
24970,51403.0,Platform-UI-Inbox@eclipse.org,2092.0,
24971,30633.0,jdt-core-inbox@eclipse.org,3184.0,
24972,50178.0,Platform-UI-Inbox@eclipse.org,2092.0,
24973,56485.0,Platform-UI-Inbox@eclipse.org,2092.0,
24974,56497.0,platform-runtime-inbox@eclipse.org,,
24975,56498.0,Platform-UI-Inbox@eclipse.org,2092.0,
24976,56518.0,Platform-UI-Inbox@eclipse.org,2092.0,
24977,56517.0,jdt-core-inbox@eclipse.org,3184.0,
24978,56548.0,pde-ui-inbox@eclipse.org,519.0,
24979,56555.0,jdt-core-inbox@eclipse.org,3184.0,
24980,48330.0,jdt-core-inbox@eclipse.org,3184.0,
24981,56643.0,platform-swt-inbox@eclipse.org,1.0,
24982,56416.0,platform-swt-inbox@eclipse.org,1.0,
24983,29902.0,platform-swt-inbox@eclipse.org,1.0,
24984,56695.0,platform-ide-inbox@eclipse.org,,
24985,56635.0,Platform-UI-Inbox@eclipse.org,2092.0,
24986,38525.0,Platform-UI-Inbox@eclipse.org,2092.0,
24987,56703.0,platform-swt-inbox@eclipse.org,1.0,
24988,56161.0,platform-swt-inbox@eclipse.org,1.0,
24989,56545.0,platform-swt-inbox@eclipse.org,1.0,
24990,53245.0,platform-swt-inbox@eclipse.org,1.0,
24991,35661.0,jdt-core-inbox@eclipse.org,3184.0,
24992,56733.0,jdt-ui-inbox@eclipse.org,5009.0,
24993,56849.0,jdt-core-inbox@eclipse.org,3184.0,
24994,55197.0,cdt-build-managed-inbox@eclipse.org,,
24995,56904.0,jdt-core-inbox@eclipse.org,3184.0,
24996,10108.0,jdt-core-inbox@eclipse.org,3184.0,
24997,42953.0,jdt-core-inbox@eclipse.org,3184.0,
24998,56923.0,platform-ide-inbox@eclipse.org,,
24999,56924.0,platform-swt-inbox@eclipse.org,1.0,
25000,37004.0,platform-ua-inbox@eclipse.org,1.0,
25001,56937.0,cdt-editor-inbox@eclipse.org,,
25002,22909.0,cdt-core-inbox@eclipse.org,24.0,
25003,56876.0,Platform-UI-Inbox@eclipse.org,2092.0,
25004,56988.0,jdt-core-inbox@eclipse.org,3184.0,
25005,57014.0,jdt-apt-inbox@eclipse.org,166.0,
25006,30361.0,cdt-core-inbox@eclipse.org,24.0,
25007,57022.0,jdt-core-inbox@eclipse.org,3184.0,
25008,51417.0,jdt-core-inbox@eclipse.org,3184.0,
25009,57069.0,jdt-core-inbox@eclipse.org,3184.0,
25010,57056.0,Platform-UI-Inbox@eclipse.org,2092.0,
25011,46510.0,Platform-UI-Inbox@eclipse.org,2092.0,
25012,57085.0,platform-ide-inbox@eclipse.org,,
25013,57090.0,Platform-UI-Inbox@eclipse.org,2092.0,
25014,56817.0,pde-apitools-inbox@eclipse.org,,
25023,57075.0,platform-swt-inbox@eclipse.org,1.0,
25024,52392.0,jdt-ui-inbox@eclipse.org,5009.0,
25025,57131.0,cdt-core-inbox@eclipse.org,24.0,
25026,48354.0,jdt-ui-inbox@eclipse.org,5009.0,
25027,45796.0,dtp.connectivity-inbox@eclipse.org,,
25028,56231.0,cdt-indexer-inbox@eclipse.org,,
25029,55125.0,Platform-UI-Inbox@eclipse.org,2092.0,
25030,50846.0,Platform-UI-Inbox@eclipse.org,2092.0,
25031,57221.0,Platform-UI-Inbox@eclipse.org,2092.0,
25032,56665.0,cdtdoug@gmail.com,,
25033,51731.0,cdt-source-nav-inbox@eclipse.org,,
25034,55917.0,Platform-UI-Inbox@eclipse.org,2092.0,
25035,51520.0,platform-swt-inbox@eclipse.org,1.0,
25036,22112.0,platform-swt-inbox@eclipse.org,1.0,
25037,57177.0,platform-swt-inbox@eclipse.org,1.0,
25038,56901.0,Platform-UI-Inbox@eclipse.org,2092.0,
25039,16957.0,Platform-UI-Inbox@eclipse.org,2092.0,
25040,57324.0,platform-ide-inbox@eclipse.org,,
25041,57375.0,platform-ide-inbox@eclipse.org,,
25042,57352.0,Platform-UI-Inbox@eclipse.org,2092.0,
25043,45644.0,platform-ua-inbox@eclipse.org,1.0,
25044,57299.0,platform-swt-inbox@eclipse.org,1.0,
25045,50929.0,jdt-ui-inbox@eclipse.org,5009.0,
25046,57488.0,jdt-core-inbox@eclipse.org,3184.0,
25047,57494.0,kepler.core-inbox@eclipse.org,1.0,
25048,52923.0,cdt-parser-inbox@eclipse.org,,
25049,57527.0,cdt-core-inbox@eclipse.org,24.0,
25050,57419.0,jdt-apt-inbox@eclipse.org,166.0,
25051,32291.0,Platform-UI-Inbox@eclipse.org,2092.0,
25052,21069.0,platform-swt-inbox@eclipse.org,1.0,
25053,56219.0,platform-swt-inbox@eclipse.org,1.0,
25054,56984.0,platform-swt-inbox@eclipse.org,1.0,
25055,57205.0,Platform-UI-Inbox@eclipse.org,2092.0,
25056,54183.0,Platform-UI-Inbox@eclipse.org,2092.0,
25057,35669.0,Platform-UI-Inbox@eclipse.org,2092.0,
25058,57555.0,Platform-UI-Inbox@eclipse.org,2092.0,
25059,27950.0,platform-debug-inbox@eclipse.org,275.0,
25060,54751.0,platform-ua-inbox@eclipse.org,1.0,
25061,57690.0,platform-doc-inbox@eclipse.org,117.0,
25062,38891.0,jdt-core-inbox@eclipse.org,3184.0,
25063,51422.0,platform-ide-inbox@eclipse.org,,
25064,31853.0,jdt-ui-inbox@eclipse.org,5009.0,
25065,45810.0,platform-ide-inbox@eclipse.org,,
25066,47061.0,platform-ide-inbox@eclipse.org,,
25067,57766.0,platform-ide-inbox@eclipse.org,,
25068,57691.0,Platform-UI-Inbox@eclipse.org,2092.0,
25069,51864.0,platform-ua-inbox@eclipse.org,1.0,
25070,42215.0,platform-debug-inbox@eclipse.org,275.0,
25071,57981.0,jdt-core-inbox@eclipse.org,3184.0,
25072,55981.0,platform-swt-inbox@eclipse.org,1.0,
25073,34004.0,cdt-debug-inbox@eclipse.org,,
25074,54855.0,platform-swt-inbox@eclipse.org,1.0,
25075,57753.0,platform-swt-inbox@eclipse.org,1.0,
25076,57726.0,jdt-core-inbox@eclipse.org,3184.0,
25077,53384.0,platform-swt-inbox@eclipse.org,1.0,
25078,57042.0,pde-ui-inbox@eclipse.org,519.0,
25079,43872.0,platform-swt-inbox@eclipse.org,1.0,
25080,57967.0,platform-swt-inbox@eclipse.org,1.0,
25081,57564.0,platform-swt-inbox@eclipse.org,1.0,
25082,58047.0,platform-runtime-inbox@eclipse.org,,
25083,40073.0,chris.gross@us.ibm.com,,
25084,53315.0,platform-swt-inbox@eclipse.org,1.0,
25085,54512.0,platform-swt-inbox@eclipse.org,1.0,
25086,55601.0,dd.general-inbox@eclipse.org,,
25087,4421.0,jdt-core-inbox@eclipse.org,3184.0,
25088,52937.0,Platform-UI-Inbox@eclipse.org,2092.0,
25089,57135.0,cdt-build-inbox@eclipse.org,,
25090,58075.0,platform-ide-inbox@eclipse.org,,
25091,58151.0,Platform-UI-Inbox@eclipse.org,2092.0,
25092,32170.0,Platform-UI-Inbox@eclipse.org,2092.0,
25093,58160.0,platform-swt-inbox@eclipse.org,1.0,
25094,52375.0,cdt-core-inbox@eclipse.org,24.0,
25095,58220.0,jdt-text-inbox@eclipse.org,1195.0,
25096,58172.0,jdt-core-inbox@eclipse.org,3184.0,
25097,37139.0,pde-ui-inbox@eclipse.org,519.0,
25098,28945.0,platform-swt-inbox@eclipse.org,1.0,
25099,18212.0,platform-swt-inbox@eclipse.org,1.0,
25100,51253.0,cdt-build-inbox@eclipse.org,,
25101,44716.0,pde-ui-inbox@eclipse.org,519.0,
25102,58221.0,platform-swt-inbox@eclipse.org,1.0,
25103,51489.0,pde-ui-inbox@eclipse.org,519.0,
25104,58131.0,examples.general-inbox@eclipse.org,,
25105,58137.0,Platform-UI-Inbox@eclipse.org,2092.0,
25106,58318.0,platform-ide-inbox@eclipse.org,,
25107,58252.0,Platform-UI-Inbox@eclipse.org,2092.0,
25108,58224.0,platform-ide-inbox@eclipse.org,,
25109,58275.0,platform-ide-inbox@eclipse.org,,{'IDE'}
25110,58297.0,platform-ide-inbox@eclipse.org,,
25111,30052.0,jdt-core-inbox@eclipse.org,3184.0,
25112,58046.0,platform-ide-inbox@eclipse.org,,
25113,47190.0,cdt-parser-inbox@eclipse.org,,
25114,58411.0,jdt-text-inbox@eclipse.org,1195.0,
25115,58428.0,platform-team-inbox@eclipse.org,,
25116,15393.0,pde-ui-inbox@eclipse.org,519.0,
25117,58494.0,platform-swt-inbox@eclipse.org,1.0,
25118,58450.0,Platform-UI-Inbox@eclipse.org,2092.0,
25119,58471.0,Platform-UI-Inbox@eclipse.org,2092.0,
25120,58370.0,Platform-UI-Inbox@eclipse.org,2092.0,
25121,57358.0,platform-ide-inbox@eclipse.org,,
25122,58253.0,jdt-apt-inbox@eclipse.org,166.0,
25123,58423.0,pde-apitools-inbox@eclipse.org,,
25124,58508.0,platform-swt-inbox@eclipse.org,1.0,
25125,56717.0,platform-swt-inbox@eclipse.org,1.0,
25126,58564.0,Platform-UI-Inbox@eclipse.org,2092.0,
25127,45607.0,jdt-core-inbox@eclipse.org,3184.0,
25128,58572.0,platform-swt-inbox@eclipse.org,1.0,
25129,58614.0,Platform-UI-Inbox@eclipse.org,2092.0,
25130,46339.0,Platform-UI-Inbox@eclipse.org,2092.0,
25131,58595.0,platform-swt-inbox@eclipse.org,1.0,
25132,47847.0,cdt-core-inbox@eclipse.org,24.0,
25133,58621.0,Platform-UI-Inbox@eclipse.org,2092.0,
25134,49033.0,cdt-launch-inbox@eclipse.org,,
25135,58658.0,cdt-indexer-inbox@eclipse.org,,
25136,36604.0,cdtdoug@gmail.com,,
25137,58642.0,jdt-ui-inbox@eclipse.org,5009.0,
25138,46794.0,jdt-text-inbox@eclipse.org,1195.0,
25139,26668.0,platform-swt-inbox@eclipse.org,1.0,
25140,58865.0,wst-inbox@eclipse.org,,
25141,54045.0,platform-swt-inbox@eclipse.org,1.0,
25142,58871.0,jdt-core-inbox@eclipse.org,3184.0,
25145,40684.0,platform-text-inbox@eclipse.org,468.0,
25146,58883.0,platform-resources-inbox@eclipse.org,,
25147,56469.0,platform-resources-inbox@eclipse.org,,
25148,41719.0,platform-ide-inbox@eclipse.org,,
25149,58676.0,platform-ide-inbox@eclipse.org,,
25150,58917.0,Platform-UI-Inbox@eclipse.org,2092.0,
25151,58924.0,platform-text-inbox@eclipse.org,468.0,
25152,32980.0,cdt-core-inbox@eclipse.org,24.0,
25153,58934.0,platform-swt-inbox@eclipse.org,1.0,
25154,58948.0,cdt-build-inbox@eclipse.org,,
25155,58927.0,Platform-UI-Inbox@eclipse.org,2092.0,
25156,57858.0,cdt-build-inbox@eclipse.org,,
25157,55296.0,platform-swt-inbox@eclipse.org,1.0,
25158,42453.0,platform-swt-inbox@eclipse.org,1.0,
25159,49441.0,platform-swt-inbox@eclipse.org,1.0,
25160,22182.0,cdt-core-inbox@eclipse.org,24.0,
25161,58961.0,platform-ide-inbox@eclipse.org,,
25162,58625.0,platform-ide-inbox@eclipse.org,,
25163,59038.0,jdt-core-inbox@eclipse.org,3184.0,
25164,59023.0,jdt-ui-inbox@eclipse.org,5009.0,
25165,59030.0,platform-swt-inbox@eclipse.org,1.0,
25166,12035.0,platform-compare-inbox@eclipse.org,,
25167,59143.0,platform-swt-inbox@eclipse.org,1.0,
25168,59139.0,platform-swt-inbox@eclipse.org,1.0,
25169,59159.0,platform-swt-inbox@eclipse.org,1.0,
25170,58916.0,pde-build-inbox@eclipse.org,,
25171,59206.0,jdt-core-inbox@eclipse.org,3184.0,
25172,43307.0,platform-debug-inbox@eclipse.org,275.0,
25173,59201.0,platform-swt-inbox@eclipse.org,1.0,
25174,59259.0,harald.kornmayer@it.neclab.eu,,
25175,33012.0,jdt-debug-inbox@eclipse.org,378.0,
25176,59278.0,Platform-UI-Inbox@eclipse.org,2092.0,
25177,58818.0,Platform-UI-Inbox@eclipse.org,2092.0,
25178,51394.0,Platform-UI-Inbox@eclipse.org,2092.0,
25179,45336.0,Platform-UI-Inbox@eclipse.org,2092.0,
25180,59262.0,jdt-text-inbox@eclipse.org,1195.0,
25181,59313.0,platform-runtime-inbox@eclipse.org,,
25182,51753.0,cdt-indexer-inbox@eclipse.org,,
25183,39067.0,cdt-core-inbox@eclipse.org,24.0,
25184,59384.0,Platform-UI-Inbox@eclipse.org,2092.0,
25185,38889.0,cdt-indexer-inbox@eclipse.org,,
25186,47848.0,eclipselink.foundation-inbox@eclipse.org,,
25187,52993.0,Platform-UI-Inbox@eclipse.org,2092.0,
25188,59381.0,Platform-UI-Inbox@eclipse.org,2092.0,
25189,58462.0,platform-swt-inbox@eclipse.org,1.0,
25190,59184.0,Platform-UI-Inbox@eclipse.org,2092.0,
25191,59299.0,Platform-UI-Inbox@eclipse.org,2092.0,
25192,42286.0,pde-ui-inbox@eclipse.org,519.0,
25193,55809.0,jdt-debug-inbox@eclipse.org,378.0,
25194,57024.0,Platform-UI-Inbox@eclipse.org,2092.0,
25195,22963.0,jdt-core-inbox@eclipse.org,3184.0,
25196,55929.0,platform-resources-inbox@eclipse.org,,
25197,56986.0,ChrisAustin@us.ibm.com,,
25198,59083.0,platform-ide-inbox@eclipse.org,,
25199,59210.0,platform-runtime-inbox@eclipse.org,,
25200,59385.0,platform-ide-inbox@eclipse.org,,
25201,59439.0,mylyn-inbox@eclipse.org,7.0,
25202,59446.0,platform-ide-inbox@eclipse.org,,
25203,59444.0,pde-apitools-inbox@eclipse.org,,
25204,27359.0,cdt-core-inbox@eclipse.org,24.0,
25205,40223.0,cdt-core-inbox@eclipse.org,24.0,
25206,53537.0,cdt-core-inbox@eclipse.org,24.0,
25207,59451.0,platform-ide-inbox@eclipse.org,,
25208,59475.0,jdt-core-inbox@eclipse.org,3184.0,
25209,59509.0,platform-debug-inbox@eclipse.org,275.0,
25210,59526.0,jdt-core-inbox@eclipse.org,3184.0,
25211,59532.0,jdt-core-inbox@eclipse.org,3184.0,
25212,24214.0,platform-swt-inbox@eclipse.org,1.0,
25213,59579.0,platform-resources-inbox@eclipse.org,,
25214,59498.0,cdt-refactoring-inbox@eclipse.org,,
25215,59600.0,platform-ua-inbox@eclipse.org,1.0,
25216,59583.0,Platform-UI-Inbox@eclipse.org,2092.0,
25217,59550.0,Platform-UI-Inbox@eclipse.org,2092.0,
25218,59610.0,jdt-core-inbox@eclipse.org,3184.0,
25219,12961.0,wst.javascript-inbox@eclipse.org,,
25220,59468.0,platform-runtime-inbox@eclipse.org,,
25221,59680.0,jdt-text-inbox@eclipse.org,1195.0,
25222,59214.0,platform-swt-inbox@eclipse.org,1.0,
25223,53969.0,jdt-text-inbox@eclipse.org,1195.0,
25224,57465.0,jdt-core-inbox@eclipse.org,3184.0,
25225,59694.0,dsdp.tm.rse-inbox@eclipse.org,,
25226,59712.0,platform-cvs-inbox@eclipse.org,,
25227,42018.0,cdt-core-inbox@eclipse.org,24.0,
25228,58483.0,platform-ide-inbox@eclipse.org,,
25229,59771.0,jdt-core-inbox@eclipse.org,3184.0,
25230,15918.0,jdt-core-inbox@eclipse.org,3184.0,
25231,59804.0,platform-ide-inbox@eclipse.org,,
25232,35765.0,jdt-ui-inbox@eclipse.org,5009.0,
25233,59826.0,pde-apitools-inbox@eclipse.org,,
25234,51432.0,jdt-apt-inbox@eclipse.org,166.0,
25235,55419.0,platform-swt-inbox@eclipse.org,1.0,
25236,59611.0,Platform-UI-Inbox@eclipse.org,2092.0,
25237,56787.0,Platform-UI-Inbox@eclipse.org,2092.0,
25238,59775.0,platform-ide-inbox@eclipse.org,,
25239,59870.0,cdt-build-inbox@eclipse.org,,
25240,59685.0,Platform-UI-Inbox@eclipse.org,2092.0,
25241,59915.0,Platform-UI-Inbox@eclipse.org,2092.0,
25242,40313.0,platform-runtime-inbox@eclipse.org,,
25243,59933.0,jdt-core-inbox@eclipse.org,3184.0,
25244,58005.0,jdt-core-inbox@eclipse.org,3184.0,
25245,54083.0,e4.ui-inbox@eclipse.org,11.0,
25246,59449.0,jdt-core-inbox@eclipse.org,3184.0,
25247,59950.0,Platform-UI-Inbox@eclipse.org,2092.0,
25248,5955.0,platform-swt-inbox@eclipse.org,1.0,
25249,45774.0,Platform-UI-Inbox@eclipse.org,2092.0,
25250,58164.0,platform-swt-inbox@eclipse.org,1.0,
25251,52087.0,cdt-debug-dsf-gdb-inbox@eclipse.org,,
25252,34405.0,jdt-core-inbox@eclipse.org,3184.0,
25253,59995.0,platform-swt-inbox@eclipse.org,1.0,
25254,60028.0,platform-swt-inbox@eclipse.org,1.0,
25255,37519.0,pde-ui-inbox@eclipse.org,519.0,
25256,58337.0,pde-apitools-inbox@eclipse.org,,
25257,53935.0,platform-swt-inbox@eclipse.org,1.0,
25258,26825.0,platform-runtime-inbox@eclipse.org,,
25259,60083.0,pde-apitools-inbox@eclipse.org,,
25260,17958.0,platform-compare-inbox@eclipse.org,,
25261,48274.0,jdt-ui-inbox@eclipse.org,5009.0,
25262,60107.0,platform-swt-inbox@eclipse.org,1.0,
25263,53415.0,platform-swt-inbox@eclipse.org,1.0,
25264,60103.0,platform-ua-inbox@eclipse.org,1.0,
25265,60172.0,Platform-UI-Inbox@eclipse.org,2092.0,
25266,59887.0,platform-cvs-inbox@eclipse.org,,
25267,60230.0,pde-apitools-inbox@eclipse.org,,
25268,55758.0,cdtdoug@gmail.com,,
25269,59970.0,jdt-text-inbox@eclipse.org,1195.0,
25270,60220.0,davidms@ca.ibm.com,,
25271,53767.0,platform-swt-inbox@eclipse.org,1.0,
25272,39778.0,Birt-ReportDesigner-inbox@eclipse.org,,
25273,46230.0,jdt-ui-inbox@eclipse.org,5009.0,
25274,59912.0,Platform-UI-Inbox@eclipse.org,2092.0,
25275,28538.0,Platform-UI-Inbox@eclipse.org,2092.0,
25276,60202.0,platform-ide-inbox@eclipse.org,,
25277,60309.0,platform-runtime-inbox@eclipse.org,,
25278,58868.0,cdt-editor-inbox@eclipse.org,,
25279,60318.0,platform-ide-inbox@eclipse.org,,
25280,60321.0,jdt-core-inbox@eclipse.org,3184.0,
25281,59720.0,jdt-core-inbox@eclipse.org,3184.0,
25282,60317.0,platform-swt-inbox@eclipse.org,1.0,
25283,60406.0,platform-swt-inbox@eclipse.org,1.0,
25284,59989.0,platform-swt-inbox@eclipse.org,1.0,
25285,60455.0,jdt-core-inbox@eclipse.org,3184.0,
25286,59601.0,platform-ide-inbox@eclipse.org,,
25287,58247.0,Platform-UI-Inbox@eclipse.org,2092.0,
25288,60484.0,platform-ide-inbox@eclipse.org,,
25289,60517.0,jdt-core-inbox@eclipse.org,3184.0,
25290,60023.0,jdt-core-inbox@eclipse.org,3184.0,
25291,60535.0,jdt-core-inbox@eclipse.org,3184.0,
25292,48980.0,dgaff.eclipse@gmail.com,,
25293,60502.0,platform-swt-inbox@eclipse.org,1.0,
25294,57065.0,platform-swt-inbox@eclipse.org,1.0,
25295,48955.0,jdt-ui-inbox@eclipse.org,5009.0,
25296,60522.0,platform-swt-inbox@eclipse.org,1.0,
25297,56985.0,Platform-UI-Inbox@eclipse.org,2092.0,
25298,40604.0,jdt-core-inbox@eclipse.org,3184.0,
25299,43187.0,jdt-ui-inbox@eclipse.org,5009.0,
25300,60627.0,platform-doc-inbox@eclipse.org,117.0,
25301,60641.0,platform-resources-inbox@eclipse.org,,
25302,52481.0,cdt-build-managed-inbox@eclipse.org,,
25303,40303.0,platform-swt-inbox@eclipse.org,1.0,
25304,60646.0,pde-apitools-inbox@eclipse.org,,
25305,60425.0,platform-ide-inbox@eclipse.org,,
25306,60347.0,Platform-UI-Inbox@eclipse.org,2092.0,
25307,60659.0,pde-ui-inbox@eclipse.org,519.0,
25308,58491.0,platform-swt-inbox@eclipse.org,1.0,
25309,37809.0,jdt-core-inbox@eclipse.org,3184.0,
25310,60702.0,platform-ide-inbox@eclipse.org,,
25311,60508.0,platform-ide-inbox@eclipse.org,,
25312,56823.0,platform-doc-inbox@eclipse.org,117.0,
25313,38663.0,jdt-ui-inbox@eclipse.org,5009.0,
25314,41639.0,jdt-core-inbox@eclipse.org,3184.0,
25315,60142.0,cdt-build-managed-inbox@eclipse.org,,
25316,57190.0,cdt-debug-dsf-inbox@eclipse.org,,
25317,60733.0,platform-runtime-inbox@eclipse.org,,
25318,5900.0,PDE-Incubator-Inbox@eclipse.org,,
25319,60851.0,pde-doc-inbox@eclipse.org,42.0,
25320,60865.0,platform-swt-inbox@eclipse.org,1.0,
25321,60827.0,platform-swt-inbox@eclipse.org,1.0,
25322,60892.0,Platform-UI-Inbox@eclipse.org,2092.0,
25323,16176.0,jdt-core-inbox@eclipse.org,3184.0,
25324,60799.0,platform-swt-inbox@eclipse.org,1.0,
25325,37194.0,cdt-core-inbox@eclipse.org,24.0,
25326,60929.0,pde-ui-inbox@eclipse.org,519.0,
25327,21502.0,jdt-core-inbox@eclipse.org,3184.0,
25328,56814.0,cdt-editor-inbox@eclipse.org,,
25329,61027.0,jdt-ui-inbox@eclipse.org,5009.0,
25330,58681.0,pde-ui-inbox@eclipse.org,519.0,
25331,61073.0,platform-ant-inbox@eclipse.org,,
25332,58543.0,jdt-ui-inbox@eclipse.org,5009.0,
25333,55372.0,jdt-core-inbox@eclipse.org,3184.0,
25334,61002.0,platform-ua-inbox@eclipse.org,1.0,
25335,52694.0,platform-swt-inbox@eclipse.org,1.0,
25336,17083.0,platform-debug-inbox@eclipse.org,275.0,
25337,61128.0,e4.resources-inbox@eclipse.org,,
25338,60918.0,cdt-core-inbox@eclipse.org,24.0,
25339,61156.0,jdt-ui-inbox@eclipse.org,5009.0,
25340,61219.0,platform-runtime-inbox@eclipse.org,,
25341,60638.0,Platform-UI-Inbox@eclipse.org,2092.0,
25342,61199.0,phoenix.ui-inbox@eclipse.org,,
25343,61149.0,platform-ide-inbox@eclipse.org,,
25344,61154.0,Platform-UI-Inbox@eclipse.org,2092.0,
25345,61188.0,Platform-UI-Inbox@eclipse.org,2092.0,
25346,40470.0,platform-swt-inbox@eclipse.org,1.0,
25347,61237.0,pde-ui-inbox@eclipse.org,519.0,
25348,61248.0,e4.ui-inbox@eclipse.org,11.0,
25349,60164.0,jdt-core-inbox@eclipse.org,3184.0,
25350,61255.0,platform-ide-inbox@eclipse.org,,
25351,61271.0,platform-swt-inbox@eclipse.org,1.0,
25352,53881.0,platform-debug-inbox@eclipse.org,275.0,
25353,43574.0,Platform-UI-Inbox@eclipse.org,2092.0,
25354,21297.0,platform-swt-inbox@eclipse.org,1.0,
25355,42515.0,pde-build-inbox@eclipse.org,,
25356,61256.0,Platform-UI-Inbox@eclipse.org,2092.0,
25357,61325.0,Platform-UI-Inbox@eclipse.org,2092.0,
25358,51808.0,platform-ide-inbox@eclipse.org,,
25359,61377.0,platform-ide-inbox@eclipse.org,,
25360,61388.0,platform-runtime-inbox@eclipse.org,,
25361,61391.0,jdt-core-inbox@eclipse.org,3184.0,
25362,61360.0,platform-swt-inbox@eclipse.org,1.0,
25363,61306.0,Platform-UI-Inbox@eclipse.org,2092.0,
25364,61357.0,platform-swt-inbox@eclipse.org,1.0,
25365,59466.0,pde-build-inbox@eclipse.org,,
25366,61422.0,platform-ide-inbox@eclipse.org,,
25367,61420.0,e4.resources-inbox@eclipse.org,,
25368,58105.0,jdt-apt-inbox@eclipse.org,166.0,
25369,61439.0,jdt-text-inbox@eclipse.org,1195.0,
25370,61449.0,platform-swt-inbox@eclipse.org,1.0,
25371,61018.0,Platform-UI-Inbox@eclipse.org,2092.0,
25372,44481.0,jdt-core-inbox@eclipse.org,3184.0,
25373,61506.0,jdt-core-inbox@eclipse.org,3184.0,
25374,61508.0,jdt-core-inbox@eclipse.org,3184.0,
25375,52620.0,jdt-core-inbox@eclipse.org,3184.0,
25376,61490.0,pde-ui-inbox@eclipse.org,519.0,
25377,61509.0,jdt-core-inbox@eclipse.org,3184.0,{'UI'}
25378,53983.0,pde-build-inbox@eclipse.org,,
25379,61492.0,platform-swt-inbox@eclipse.org,1.0,
25380,61493.0,platform-runtime-inbox@eclipse.org,,
25381,54414.0,pde-ui-inbox@eclipse.org,519.0,
25382,61551.0,platform-runtime-inbox@eclipse.org,,
25383,28682.0,Platform-UI-Inbox@eclipse.org,2092.0,
25384,61127.0,platform-debug-inbox@eclipse.org,275.0,
25385,61552.0,platform-swt-inbox@eclipse.org,1.0,
25386,61560.0,platform-ide-inbox@eclipse.org,,
25387,61663.0,cdt-parser-inbox@eclipse.org,,
25388,61695.0,Platform-UI-Inbox@eclipse.org,2092.0,
25389,61687.0,jdt-ui-inbox@eclipse.org,5009.0,
25390,61722.0,pde-apitools-inbox@eclipse.org,,
25391,57493.0,cdt-debug-cdi-gdb-inbox@eclipse.org,,
25392,61718.0,platform-swt-inbox@eclipse.org,1.0,
25393,61785.0,jdt-core-inbox@eclipse.org,3184.0,
25394,48093.0,platform-swt-inbox@eclipse.org,1.0,
25395,44882.0,Platform-UI-Inbox@eclipse.org,2092.0,
25396,61799.0,Platform-UI-Inbox@eclipse.org,2092.0,
25397,61855.0,jdt-core-inbox@eclipse.org,3184.0,
25398,24209.0,Platform-UI-Inbox@eclipse.org,2092.0,
25399,45667.0,jdt-core-inbox@eclipse.org,3184.0,
25400,52191.0,e4.ui-inbox@eclipse.org,11.0,
25401,61409.0,platform-resources-inbox@eclipse.org,,
25402,61875.0,Platform-UI-Inbox@eclipse.org,2092.0,
25403,61911.0,Platform-UI-Inbox@eclipse.org,2092.0,
25404,61878.0,jdt-core-inbox@eclipse.org,3184.0,{'Doc'}
25405,60873.0,platform-swt-inbox@eclipse.org,1.0,
25406,61957.0,Platform-UI-Inbox@eclipse.org,2092.0,
25407,61977.0,jdt-core-inbox@eclipse.org,3184.0,
25408,61983.0,platform-ide-inbox@eclipse.org,,
25409,62003.0,platform-swt-inbox@eclipse.org,1.0,
25410,43138.0,platform-swt-inbox@eclipse.org,1.0,
25411,62094.0,Platform-UI-Inbox@eclipse.org,2092.0,
25412,49197.0,Platform-UI-Inbox@eclipse.org,2092.0,
25413,61743.0,jdt-ui-inbox@eclipse.org,5009.0,
25414,23356.0,jdt-core-inbox@eclipse.org,3184.0,
